time,power,soc,distance,speed,segment_name,segment_type,cumulative_energy_deployed_j
0.0,120000.0,0.3952,7.5,55.87962962962963,Main Straight,straight,24000.0
0.2,120000.0,0.39039999999999997,22.5,56.52777777777778,Main Straight,straight,48000.0
0.4,120000.0,0.38559999999999994,37.5,57.17592592592593,Main Straight,straight,72000.0
0.6000000000000001,120000.0,0.3807999999999999,52.5,57.824074074074076,Main Straight,straight,96000.0
0.8,120000.0,0.3759999999999999,67.5,58.47222222222223,Main Straight,straight,120000.0
1.0,120000.0,0.37119999999999986,82.5,59.12037037037037,Main Straight,straight,144000.0
1.2000000000000002,120000.0,0.36639999999999984,97.5,59.76851851851852,Main Straight,straight,168000.0
1.4000000000000001,120000.0,0.3615999999999998,112.5,60.41666666666667,Main Straight,straight,192000.0
1.6,120000.0,0.3567999999999998,127.5,61.064814814814824,Main Straight,straight,216000.0
1.8,120000.0,0.35199999999999976,142.5,61.71296296296296,Main Straight,straight,240000.0
2.0,120000.0,0.34719999999999973,157.5,62.361111111111114,Main Straight,straight,264000.0
2.2,120000.0,0.3423999999999997,172.5,63.00925925925927,Main Straight,straight,288000.0
2.4000000000000004,120000.0,0.3375999999999997,187.5,63.657407407407405,Main Straight,straight,312000.0
2.6,120000.0,0.33279999999999965,202.5,64.30555555555556,Main Straight,straight,336000.0
2.8000000000000003,120000.0,0.3279999999999996,217.5,64.9537037037037,Main Straight,straight,360000.0
3.0,120000.0,0.3231999999999996,232.50000000000003,65.60185185185186,Main Straight,straight,384000.0
3.2,120000.0,0.3183999999999996,247.50000000000003,66.25,Main Straight,straight,408000.0
3.4000000000000004,120000.0,0.31359999999999955,262.5,66.89814814814815,Main Straight,straight,432000.0
3.6,120000.0,0.3087999999999995,277.5,67.54629629629629,Main Straight,straight,456000.0
3.8000000000000003,120000.0,0.3039999999999995,292.5,68.19444444444444,Main Straight,straight,480000.0
4.0,120000.0,0.29919999999999947,307.5,68.8425925925926,Main Straight,straight,504000.0
4.2,120000.0,0.29439999999999944,322.5,69.49074074074073,Main Straight,straight,528000.0
4.4,120000.0,0.2895999999999994,337.5,70.13888888888889,Main Straight,straight,552000.0
4.6000000000000005,120000.0,0.2847999999999994,352.5,70.78703703703704,Main Straight,straight,576000.0
4.800000000000001,120000.0,0.27999999999999936,367.5,71.43518518518519,Main Straight,straight,600000.0
5.0,120000.0,0.27519999999999933,382.5,72.08333333333333,Main Straight,straight,624000.0
5.2,120000.0,0.2703999999999993,397.5,72.73148148148148,Main Straight,straight,648000.0
5.4,120000.0,0.2655999999999993,412.5,73.37962962962963,Main Straight,straight,672000.0
5.6000000000000005,120000.0,0.26079999999999925,427.5,74.02777777777777,Main Straight,straight,696000.0
